name,category,address,city,state,postal_code,phone,website_url,source_url,source_type,observed_at,rating,amenities,pet_policy,canonical,market_id
Kimpton Hotel Monaco Pittsburgh,pet-friendly-hotels,620 William Penn Place,Pittsburgh,PA,15219,412-471-1170,https://www.monaco-pittsburgh.com/boutique-hotel/pet-friendly/,https://www.monaco-pittsburgh.com/boutique-hotel/pet-friendly/,OFFICIAL_PROPERTY,2026-08-16,,,"It’s a dog’s (or cat’s, or feathery or scaly family member’s) life in Pittsburgh. […] No size/weight limit […] No limit on number of pets allowed […] No deposit or cleaning fees charged",,pittsburgh-pa
Omni William Penn Hotel,pet-friendly-hotels,530 William Penn Place,Pittsburgh,PA,15219,412-281-7100,https://www.omnihotels.com/hotels/pittsburgh-william-penn/property-details/policies,https://www.omnihotels.com/hotels/pittsburgh-william-penn/property-details/policies,OFFICIAL_PROPERTY,2026-08-16,,,"Omni William Penn Hotel is a pet-friendly hotel. […] Only dogs and cats are permitted. […] The weight of the pet is not to exceed 25 pounds (larger dogs must have prior approval by a hotel manager). […] A non-refundable cleaning fee of $125 (per stay, per room) will be charged at check-in, for basic cleaning of pet hair and odor (additional charges for damage may be imposed). […] One pet is allowed per guest room. […] The pet must also be placed in a carrier / crate when housekeeping or engineering enters the room or when unsupervised in your guest room. Pets are not permitted in our dining outlets. One pet is allowed per guest room. If guest plans to have two or more animals in the room, he or she must contact the hotel directly to discuss. […] Guide dogs for the blind or otherwise disabled are exempt from the pet policy – there is no weight limit or pet fee.",,pittsburgh-pa
Pittsburgh Marriott City Center,pet-friendly-hotels,112 Washington Place,Pittsburgh,PA,15219,412-471-4000,https://www.marriott.com/en-us/hotels/pitdt-pittsburgh-marriott-city-center/overview/,https://www.marriott.com/en-us/hotels/pitdt-pittsburgh-marriott-city-center/overview/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets Welcome $75 fee per pet, per stay […] Maximum Number of Pets in Room: 2",,pittsburgh-pa
The Atterbury Hotel Autograph Collection,pet-friendly-hotels,107 Sixth Street,Pittsburgh,PA,15222,412-562-1200,https://www.marriott.com/en-us/hotels/pitkd-the-atterbury-hotel-autograph-collection/overview/,https://www.marriott.com/en-us/hotels/pitkd-the-atterbury-hotel-autograph-collection/overview/,OFFICIAL_PROPERTY,2026-08-16,,,Pets Welcome […] Non-Refundable Pet Fee Per Stay: $50.00 […] Maximum Number of Pets in Room: 2,,pittsburgh-pa
The Industrialist Hotel Pittsburgh Autograph Collection,pet-friendly-hotels,405 Wood Street,Pittsburgh,PA,15222,412-430-4444,https://www.marriott.com/en-us/hotels/pitad-the-industrialist-hotel-pittsburgh-autograph-collection/overview/,https://www.marriott.com/en-us/hotels/pitad-the-industrialist-hotel-pittsburgh-autograph-collection/overview/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets up to 75 pounds are welcome for a $100 non-refundable pet fee, with a maximum of two pets per room.",,pittsburgh-pa
The Westin Pittsburgh,pet-friendly-hotels,1000 Penn Avenue,Pittsburgh,PA,15222,412-281-3700,https://www.marriott.com/en-us/hotels/pitwi-the-westin-pittsburgh/overview/,https://www.marriott.com/en-us/hotels/pitwi-the-westin-pittsburgh/overview/,OFFICIAL_PROPERTY,2026-08-16,,,Pets Welcome […] Dogs under 50 lbs ONLY. […] Maximum Pet Weight: 50.0lbs […] Maximum Number of Pets in Room: 1 […] Pets cannot be left unattended in room. […] Dogs under 50 lbs ONLY. Pets cannot be left unattended in room. $50 per stay. […] Non-Refundable Pet Fee Per Night: $50.00,,pittsburgh-pa
Wyndham Grand Pittsburgh Downtown,pet-friendly-hotels,600 Commonwealth Place,Pittsburgh,PA,15222,412-391-4600,https://www.wyndhamhotels.com/wyndham-grand/pittsburgh-pennsylvania/wyndham-grand-pittsburgh-downtown/overview,https://www.wyndhamhotels.com/wyndham-grand/pittsburgh-pennsylvania/wyndham-grand-pittsburgh-downtown/overview,OFFICIAL_PROPERTY,2026-08-16,,,Hotel is pet friendly maximum weight of pets is limited to 50 pounds. Definition of pets shall be limited to domesticated dogs or cats. There is a nonrefundable fee of Dollar 60 per pet. Pets are not permitted in public space such as Restaurants function space recreation space. […] Pets are not permitted in public space such as Restaurants function space recreation space.,,pittsburgh-pa
Fairfield Inn & Suites by Marriott Pittsburgh Robinson Township,pet-friendly-hotels,1004 Sutherland Drive,Pittsburgh,PA,15205,412-859-9070,https://www.marriott.com/hotels/travel/pitwf-fairfield-inn-and-suites-pittsburgh-airport-robinson-township/,https://www.marriott.com/hotels/travel/pitwf-fairfield-inn-and-suites-pittsburgh-airport-robinson-township/,OFFICIAL_PROPERTY,2026-08-16,,,Pets Welcome […] 75.00 non refundable fee. Limit of two pets per room. Only dogs are permitted. […] Maximum Number of Pets in Room: 2 […] Maximum Pet Weight: 50.0lbs,,pittsburgh-pa
Hampton Inn & Suites Pittsburgh Airport South Settlers Ridge,pet-friendly-hotels,5000 Campbells Run Road,Pittsburgh,PA,15205,412-788-4440,https://www.hilton.com/en/hotels/pitsrhx-hampton-suites-pittsburgh-airport-south-settlers-ridge/,https://www.hilton.com/en/hotels/pitsrhx-hampton-suites-pittsburgh-airport-south-settlers-ridge/,OFFICIAL_PROPERTY,2026-08-16,,,Pets allowed […] 1-4 night stay $50; 5+ night stay $75; 2 pets max; dog or cat only,,pittsburgh-pa
Hilton Garden Inn Pittsburgh Airport,pet-friendly-hotels,9600 University Boulevard,Moon Township,PA,15108,412-205-5400,https://www.hilton.com/en/hotels/pitmtgi-hilton-garden-inn-pittsburgh-airport/,https://www.hilton.com/en/hotels/pitmtgi-hilton-garden-inn-pittsburgh-airport/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets allowed […] Max weight […] $75(1-4n), $125(5+n) Emotional Support Animals are subject fees. ESA's are not covered by ADA laws.",,pittsburgh-pa
Hilton Garden Inn Pittsburgh Airport South Robinson Mall,pet-friendly-hotels,303 Park Manor Drive,Pittsburgh,PA,15205,412-788-9500,https://www.hilton.com/en/hotels/pitrogi-hilton-garden-inn-pittsburgh-airport-south-robinson-mall/,https://www.hilton.com/en/hotels/pitrogi-hilton-garden-inn-pittsburgh-airport-south-robinson-mall/,OFFICIAL_PROPERTY,2026-08-16,,,Pets allowed […] 1-4 night stay $75 5+ night stay $125 2 pets max dog or cat only,,pittsburgh-pa
Hilton Garden Inn Pittsburgh University Place,pet-friendly-hotels,3454 Forbes Avenue,Pittsburgh,PA,15213,412-683-2040,https://www.hilton.com/en/hotels/pitucgi-hilton-garden-inn-pittsburgh-university-place/,https://www.hilton.com/en/hotels/pitucgi-hilton-garden-inn-pittsburgh-university-place/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets allowed […] 2 Pets Max, dog/cat only. $75/stay for 1-4 nights. $125/stay for 4+ nights. […] Max weight",,pittsburgh-pa
Hotel Indigo Pittsburgh East Liberty,pet-friendly-hotels,123 North Highland Avenue,Pittsburgh,PA,15206,412-665-0555,https://www.ihg.com/hotelindigo/hotels/us/en/pittsburgh/pithb/hoteldetail,https://www.ihg.com/hotelindigo/hotels/us/en/pittsburgh/pithb/hoteldetail,OFFICIAL_PROPERTY,2026-08-16,,,"Pets are welcome at Hotel Indigo Pittsburgh East Liberty. […] Pets allowed: Only dogs and cats allowed […] Pet weight limit: No weight limit per pet […] 2 pets allowed […] Housekeeping service will only be conducted when pet is out of room. […] A 75 USD nonrefundable pet fee is required, along with current contact information. […] Pet fee per night: 75 USD […] Pet damage deposit: 75 USD",,pittsburgh-pa
Pittsburgh Airport Marriott,pet-friendly-hotels,777 Aten Road,Coraopolis,PA,15108,412-788-8800,https://www.marriott.com/hotels/travel/pitmc-pittsburgh-airport-marriott/,https://www.marriott.com/hotels/travel/pitmc-pittsburgh-airport-marriott/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets Welcome […] Non-Refundable Pet Fee Per Stay: $75.00 […] Maximum Pet Weight: 75.0lbs […] Maximum Number of Pets in Room: 2 […] 2 pets up with USD 75 fee & signed pet waiver at check-in. Service dogs, no fee.",,pittsburgh-pa
Residence Inn Pittsburgh Oakland University Place,pet-friendly-hotels,3341 Forbes Avenue,Pittsburgh,PA,15213,,https://www.marriott.com/en-us/hotels/pitrd-residence-inn-pittsburgh-oakland-university-place/overview/,https://www.marriott.com/en-us/hotels/pitrd-residence-inn-pittsburgh-oakland-university-place/overview/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets Welcome […] Maximum Pet Weight: 60.0lbs […] Maximum Number of Pets in Room: 2 […] Pets up to 60lbs permitted on select floors, fee varies based on length of stay […] Non-Refundable Pet Fee Per Stay: $100.00",,pittsburgh-pa
Sheraton Pittsburgh Airport Hotel,pet-friendly-hotels,1160 Thorn Run Road,Moon Township,PA,15108,412-262-2400,https://www.marriott.com/hotels/travel/pitsa-sheraton-pittsburgh-airport-hotel/,https://www.marriott.com/hotels/travel/pitsa-sheraton-pittsburgh-airport-hotel/,OFFICIAL_PROPERTY,2026-08-16,,,Pets Welcome […] Pets 40 pounds max allowed with non-refundable fee of USD 75 per room per stay […] Maximum Pet Weight: 40.0lbs […] Maximum Number of Pets in Room: 2,,pittsburgh-pa
Residence Inn Pittsburgh North Shore,pet-friendly-hotels,574 West General Robinson Street,Pittsburgh,PA,15212,412-321-2099,https://www.marriott.com/en-us/hotels/pitrn-residence-inn-pittsburgh-north-shore/overview/,https://www.marriott.com/en-us/hotels/pitrn-residence-inn-pittsburgh-north-shore/overview/,OFFICIAL_PROPERTY,2026-08-17,,,Pets Welcome […] Non-Refundable Pet Fee Per Stay: $100.00 […] Maximum Pet Weight: 90.0lbs […] Maximum Number of Pets in Room: 2 […] Must sign waiver stating cats are neutered or a $250.00 cleaning fee may apply.,,pittsburgh-pa
Sheraton Pittsburgh Hotel at Station Square,pet-friendly-hotels,300 West Station Square Drive,Pittsburgh,PA,15219,412-261-2000,https://www.marriott.com/en-us/hotels/pitps-sheraton-pittsburgh-hotel-at-station-square/overview/,https://www.marriott.com/en-us/hotels/pitps-sheraton-pittsburgh-hotel-at-station-square/overview/,OFFICIAL_PROPERTY,2026-08-17,,,Pets Welcome […] One dog up to 50 pounds allowed with a $75 pet fee. […] Non-Refundable Pet Fee Per Stay: $75.00 […] Maximum Pet Weight: 50.0lbs […] Maximum Number of Pets in Room: 1,,pittsburgh-pa
The Oaklander Hotel Autograph Collection,pet-friendly-hotels,5130 Bigelow Blvd,Pittsburgh,PA,15213,412-578-8500,https://www.marriott.com/en-us/hotels/pitak-the-oaklander-hotel-autograph-collection/overview/,https://www.marriott.com/en-us/hotels/pitak-the-oaklander-hotel-autograph-collection/overview/,OFFICIAL_PROPERTY,2026-08-17,,,Pets Welcome […] Maximum Pet Weight: 50.0lbs […] Maximum Number of Pets in Room: 2 […] Pet Fee is $20/night and Cleaning Fee is $50/stay. […] Non-Refundable Pet Fee Per Stay: $50.00,,pittsburgh-pa
